what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1358881373703
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1358881373705
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1358881373714
started,bundle,org.eclipse.mylyn.tasks.index.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.index.core",1358881373715
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1358881373717
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1358881373718
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1358881373720
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1358881373721
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1358881373723
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1358881373724
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1358881373734
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1358881373745
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1358881373747
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1358881373748
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1358881373750
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1358881373751
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1358881373752
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1358881373757
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1358881373758
os,sysinfo,,,"macosx",1358881373762
arch,sysinfo,,,"x86_64",1358881373762
ws,sysinfo,,,"cocoa",1358881373762
locale,sysinfo,,,"en_US",1358881373762
processors,sysinfo,,,"2",1358881373762
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1358881373762
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-11M3720",1358881373762
java.specification.name,sysinfo,,,"Java Platform API Specification",1358881373762
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1358881373762
java.specification.version,sysinfo,,,"1.6",1358881373762
java.vendor,sysinfo,,,"Apple Inc.",1358881373762
java.version,sysinfo,,,"1.6.0_33",1358881373762
java.vm.info,sysinfo,,,"mixed mode",1358881373762
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1358881373762
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1358881373762
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1358881373762
java.vm.specification.version,sysinfo,,,"1.0",1358881373762
java.vm.vendor,sysinfo,,,"Apple Inc.",1358881373762
java.vm.version,sysinfo,,,"20.8-b03-424",1358881373762
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1358881373767
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1358881374410
started,bundle,com.android.ide.eclipse.base,21.0.0.v201210310015-519525,"com.android.ide.eclipse.base",1358881374454
started,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1358881374549
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1358881374588
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1358881374592
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1358881374595
started,bundle,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms",1358881374660
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1358881375512
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1358881375529
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1358881375532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881375806
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1358881375812
started,bundle,com.android.ide.eclipse.traceview,21.0.0.v201210310015-519525,"com.android.ide.eclipse.traceview",1358881376480
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358881377791
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358881377823
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1358881377843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881387962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881391447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881403305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881427860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881434641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881439733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881444877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881450508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881454899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881457960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881463370
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358881735888
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1358881768392
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1358881768494
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1358881768640
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1358881769700
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1358881769734
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1358881769800
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1358881769813
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1358881769838
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1358881769858
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1358881769862
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1358881769876
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1358881770008
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1358881770014
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1358881770128
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1358881770446
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1358881771109
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1358881771163
error,log,,,"Failed to load properties file for project 'GoogleMapsV2'",1358881771210
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1358881771286
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1358881771335
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1358881772001
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1358881772020
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1358881772598
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1358881772645
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1358881772894
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1358881777231
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1358881782147
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1358881782537
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1358881782834
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358881783381
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358881783867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881960880
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358881960930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881967715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358881996526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882008740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882230289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882235022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882243700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882247424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882537248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1358882537553
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1358882544424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882546908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882590538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1358882590625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882592526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882642097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358882643910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883133108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883139883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883165318
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1358883168385
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1358883168485
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1358883168551
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1358883168975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358883178101
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1358883180479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883193858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883203322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883204184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883211629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358883213876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358883214912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883216304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883224545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358883228729
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1358883229303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883240895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883251790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883253340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883266244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358883270334
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1358883271592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883281483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883296180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883297840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883306923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358883310102
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1358883310526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883327804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883392527
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358883394359
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358883394643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1358883397034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358883397335
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1358883398474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358883400819
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1358883403581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358883403813
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358883404776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883412074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883422031
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358883423786
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358883426493
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1358883426745
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1358883426831
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358883426886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883427936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883437877
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1358883509075
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1358883509092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883510664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883514369
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358883528436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883552803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883558982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883570666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883572236
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358883572540
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,21.0.0.v201210310015-519525,"overlay.com.android.ide.eclipse.adt.overlay",1358883573218
stopped,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1358883573225
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1358883573236
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1358883573254
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1358883573255
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1358883617722
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1358883617723
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1358883617724
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1358883617724
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1358883617745
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1358883617746
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1358883617753
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1358883617759
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1358883617759
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1358883617764
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1358883617769
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1358883617776
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1358883617777
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1358883617779
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1358883617780
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1358883617780
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1358883617782
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1358883617783
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1358883617784
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1358883617791
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1358883617792
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1358883617794
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1358883617794
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1358883617795
